CHROMATOGRAM
3-phenylpropyl-chloride.raw
Data points: 36001
Time	Intensity
14.875000	711
14.875833	712
14.876667	712
14.877500	713
14.878333	719
14.879167	719
14.880000	720
14.880833	728
14.881667	727
14.882500	730
14.883333	728
14.884167	726
14.885000	725
14.885833	730
14.886667	729
14.887500	729
14.888333	740
14.889167	732
14.890000	730
14.890833	739
14.891667	737
14.892500	738
14.893333	737
14.894167	737
14.895000	738
14.895833	741
14.896667	741
14.897500	742
14.898333	740
14.899167	743
14.900000	744
14.900833	750
14.901667	749
14.902500	753
14.903333	756
14.904167	752
14.905000	758
14.905833	755
14.906667	745
14.907500	754
14.908333	762
14.909167	759
14.910000	756
14.910833	758
14.911667	757
14.912500	759
14.913333	757
14.914167	759
14.915000	763
14.915833	765
14.916667	764
14.917500	762
14.918333	762
14.919167	765
14.920000	766
14.920833	765
14.921667	766
14.922500	763
14.923333	766
14.924167	769
14.925000	777
14.925833	775
14.926667	777
14.927500	777
14.928333	777
14.929167	776
14.930000	782
14.930833	782
14.931667	783
14.932500	782
14.933333	789
14.934167	789
14.935000	787
14.935833	786
14.936667	780
14.937500	788
14.938333	793
14.939167	789
14.940000	794
14.940833	794
14.941667	795
14.942500	794
14.943333	798
14.944167	800
14.945000	802
14.945833	807
14.946667	804
14.947500	810
14.948333	813
14.949167	809
14.950000	812
14.950833	816
14.951667	813
14.952500	816
14.953333	825
14.954167	826
14.955000	824
14.955833	823
14.956667	828
14.957500	830
14.958333	829
14.959167	834
14.960000	833
14.960833	834
14.961667	828
14.962500	833
14.963333	837
14.964167	834
14.965000	834
14.965833	839
14.966667	835
14.967500	837
14.968333	837
14.969167	834
14.970000	836
14.970833	840
14.971667	843
14.972500	845
14.973333	844
14.974167	841
14.975000	847
14.975833	851
14.976667	851
14.977500	857
14.978333	860
14.979167	858
14.980000	860
14.980833	869
14.981667	869
14.982500	866
14.983333	867
14.984167	870
14.985000	864
14.985833	876
14.986667	874
14.987500	872
14.988333	875
14.989167	875
14.990000	875
14.990833	882
14.991667	882
14.992500	879
14.993333	886
14.994167	881
14.995000	886
14.995833	895
14.996667	890
14.997500	886
14.998333	889
14.999167	892
15.000000	893
15.000833	895
15.001667	892
15.002500	898
15.003333	900
15.004167	902
15.005000	898
15.005833	900
15.006667	901
15.007500	903
15.008333	905
15.009167	903
15.010000	903
15.010833	909
15.011667	903
15.012500	912
15.013333	909
15.014167	912
15.015000	911
15.015833	916
15.016667	918
15.017500	921
15.018333	925
15.019167	917
15.020000	922
15.020833	920
15.021667	922
15.022500	927
15.023333	925
15.024167	921
15.025000	931
15.025833	933
15.026667	932
15.027500	933
15.028333	939
15.029167	937
15.030000	935
15.030833	939
15.031667	936
15.032500	941
15.033333	942
15.034167	939
15.035000	942
15.035833	946
15.036667	942
15.037500	941
15.038333	946
15.039167	950
15.040000	946
15.040833	950
15.041667	951
15.042500	950
15.043333	948
15.044167	950
15.045000	954
15.045833	956
15.046667	956
15.047500	954
15.048333	961
15.049167	968
15.050000	962
15.050833	963
15.051667	956
15.052500	959
15.053333	960
15.054167	960
15.055000	964
15.055833	963
15.056667	963
15.057500	956
15.058333	966
15.059167	960
15.060000	964
15.060833	960
15.061667	961
15.062500	958
15.063333	961
15.064167	967
15.065000	962
15.065833	970
15.066667	965
15.067500	969
15.068333	978
15.069167	969
15.070000	971
15.070833	975
15.071667	977
15.072500	972
15.073333	976
15.074167	978
15.075000	975
15.075833	981
15.076667	977
15.077500	977
15.078333	982
15.079167	981
15.080000	977
15.080833	981
15.081667	977
15.082500	975
15.083333	983
15.084167	980
15.085000	981
15.085833	979
15.086667	978
15.087500	980
15.088333	985
15.089167	985
15.090000	988
15.090833	990
15.091667	982
15.092500	985
15.093333	985
15.094167	989
15.095000	989
15.095833	998
15.096667	998
15.097500	997
15.098333	995
15.099167	994
15.100000	993
15.100833	1002
15.101667	996
15.102500	992
15.103333	996
15.104167	996
15.105000	994
15.105833	985
15.106667	992
15.107500	985
15.108333	985
15.109167	988
15.110000	994
15.110833	995
15.111667	994
15.112500	997
15.113333	1003
15.114167	991
15.115000	999
15.115833	1000
15.116667	1001
15.117500	1001
15.118333	1010
15.119167	1014
15.120000	1011
15.120833	1006
15.121667	1008
15.122500	1004
15.123333	1011
15.124167	1014
15.125000	1010
15.125833	1010
15.126667	1008
15.127500	1003
15.128333	1002
15.129167	996
15.130000	1001
15.130833	1005
15.131667	1002
15.132500	1009
15.133333	1006
15.134167	1003
15.135000	1004
15.135833	1008
15.136667	999
15.137500	1002
15.138333	1016
15.139167	1004
15.140000	1009
15.140833	1014
15.141667	1011
15.142500	1014
15.143333	1024
15.144167	1020
15.145000	1017
15.145833	1025
15.146667	1022
15.147500	1027
15.148333	1026
15.149167	1021
15.150000	1021
15.150833	1023
15.151667	1017
15.152500	1021
15.153333	1023
15.154167	1014
15.155000	1019
15.155833	1020
15.156667	1019
15.157500	1021
15.158333	1021
15.159167	1019
15.160000	1020
15.160833	1021
15.161667	1018
15.162500	1015
15.163333	1015
15.164167	1021
15.165000	1018
15.165833	1023
15.166667	1023
15.167500	1024
15.168333	1029
15.169167	1022
15.170000	1024
15.170833	1026
15.171667	1026
15.172500	1025
15.173333	1026
15.174167	1028
15.175000	1026
15.175833	1032
15.176667	1026
15.177500	1033
15.178333	1037
15.179167	1031
15.180000	1035
15.180833	1038
15.181667	1025
15.182500	1029
15.183333	1034
15.184167	1034
15.185000	1031
15.185833	1038
15.186667	1034
15.187500	1029
15.188333	1038
15.189167	1033
15.190000	1029
15.190833	1032
15.191667	1028
15.192500	1033
15.193333	1031
15.194167	1034
15.195000	1033
15.195833	1037
15.196667	1030
15.197500	1028
15.198333	1032
15.199167	1026
15.200000	1028
15.200833	1027
15.201667	1031
15.202500	1028
15.203333	1023
15.204167	1024
15.205000	1025
15.205833	1025
15.206667	1022
15.207500	1022
15.208333	1030
15.209167	1028
15.210000	1026
15.210833	1031
15.211667	1033
15.212500	1036
15.213333	1035
15.214167	1037
15.215000	1037
15.215833	1037
15.216667	1032
15.217500	1037
15.218333	1027
15.219167	1024
15.220000	1028
15.220833	1029
15.221667	1018
15.222500	1022
15.223333	1027
15.224167	1030
15.225000	1030
15.225833	1031
15.226667	1027
15.227500	1021
15.228333	1024
15.229167	1033
15.230000	1029
15.230833	1029
15.231667	1032
15.232500	1025
15.233333	1029
15.234167	1030
15.235000	1026
15.235833	1025
15.236667	1035
15.237500	1032
15.238333	1039
15.239167	1035
15.240000	1042
15.240833	1039
15.241667	1034
15.242500	1035
15.243333	1033
15.244167	1027
15.245000	1022
15.245833	1031
15.246667	1026
15.247500	1033
15.248333	1034
15.249167	1030
15.250000	1025
15.250833	1033
15.251667	1035
15.252500	1034
15.253333	1033
15.254167	1035
15.255000	1037
15.255833	1034
15.256667	1033
15.257500	1044
15.258333	1041
15.259167	1049
15.260000	1036
15.260833	1040
15.261667	1037
15.262500	1042
15.263333	1047
15.264167	1046
15.265000	1047
15.265833	1048
15.266667	1047
15.267500	1049
15.268333	1052
15.269167	1043
15.270000	1048
15.270833	1047
15.271667	1044
15.272500	1050
15.273333	1052
15.274167	1051
15.275000	1052
15.275833	1056
15.276667	1048
15.277500	1048
15.278333	1060
15.279167	1054
15.280000	1056
15.280833	1063
15.281667	1061
15.282500	1067
15.283333	1069
15.284167	1067
15.285000	1071
15.285833	1071
15.286667	1065
15.287500	1071
15.288333	1068
15.289167	1078
15.290000	1073
15.290833	1076
15.291667	1077
15.292500	1080
15.293333	1078
15.294167	1081
15.295000	1080
15.295833	1081
15.296667	1079
15.297500	1083
15.298333	1088
15.299167	1082
15.300000	1081
15.300833	1087
15.301667	1085
15.302500	1081
15.303333	1089
15.304167	1088
15.305000	1096
15.305833	1086
15.306667	1090
15.307500	1095
15.308333	1098
15.309167	1102
15.310000	1103
15.310833	1100
15.311667	1105
15.312500	1103
15.313333	1104
15.314167	1104
15.315000	1105
15.315833	1105
15.316667	1106
15.317500	1108
15.318333	1107
15.319167	1108
15.320000	1111
15.320833	1114
15.321667	1111
15.322500	1113
15.323333	1112
15.324167	1117
15.325000	1117
15.325833	1123
15.326667	1122
15.327500	1125
15.328333	1127
15.329167	1130
15.330000	1127
15.330833	1131
15.331667	1128
15.332500	1134
15.333333	1145
15.334167	1145
15.335000	1146
15.335833	1148
15.336667	1140
15.337500	1142
15.338333	1139
15.339167	1149
15.340000	1150
15.340833	1156
15.341667	1147
15.342500	1156
15.343333	1157
15.344167	1156
15.345000	1153
15.345833	1158
15.346667	1158
15.347500	1156
15.348333	1159
15.349167	1164
15.350000	1167
15.350833	1173
15.351667	1179
15.352500	1180
15.353333	1185
15.354167	1184
15.355000	1180
15.355833	1187
15.356667	1188
15.357500	1196
15.358333	1203
15.359167	1206
15.360000	1198
15.360833	1204
15.361667	1198
15.362500	1201
15.363333	1207
15.364167	1202
15.365000	1203
15.365833	1209
15.366667	1208
15.367500	1206
15.368333	1210
15.369167	1213
15.370000	1207
15.370833	1214
15.371667	1214
15.372500	1222
15.373333	1224
15.374167	1227
15.375000	1220
15.375833	1228
15.376667	1228
15.377500	1234
15.378333	1242
15.379167	1243
15.380000	1244
15.380833	1249
15.381667	1241
15.382500	1251
15.383333	1259
15.384167	1254
15.385000	1259
15.385833	1258
15.386667	1260
15.387500	1260
15.388333	1270
15.389167	1269
15.390000	1263
15.390833	1267
15.391667	1268
15.392500	1270
15.393333	1273
15.394167	1276
15.395000	1283
15.395833	1284
15.396667	1284
15.397500	1286
15.398333	1292
15.399167	1288
15.400000	1297
15.400833	1299
15.401667	1305
15.402500	1304
15.403333	1313
15.404167	1308
15.405000	1315
15.405833	1310
15.406667	1310
15.407500	1316
15.408333	1323
15.409167	1316
15.410000	1317
15.410833	1330
15.411667	1330
15.412500	1331
15.413333	1337
15.414167	1329
15.415000	1323
15.415833	1336
15.416667	1333
15.417500	1337
15.418333	1340
15.419167	1336
15.420000	1344
15.420833	1349
15.421667	1347
15.422500	1342
15.423333	1353
15.424167	1351
15.425000	1355
15.425833	1358
15.426667	1359
15.427500	1355
15.428333	1358
15.429167	1361
15.430000	1355
15.430833	1365
15.431667	1365
15.432500	1367
15.433333	1369
15.434167	1368
15.435000	1365
15.435833	1375
15.436667	1377
15.437500	1375
15.438333	1381
15.439167	1378
15.440000	1375
15.440833	1376
15.441667	1373
15.442500	1384
15.443333	1387
15.444167	1388
15.445000	1389
15.445833	1387
15.446667	1394
15.447500	1389
15.448333	1396
15.449167	1400
15.450000	1402
15.450833	1400
15.451667	1404
15.452500	1402
15.453333	1405
15.454167	1400
15.455000	1402
15.455833	1409
15.456667	1409
15.457500	1412
15.458333	1411
15.459167	1407
15.460000	1411
15.460833	1408
15.461667	1409
15.462500	1410
15.463333	1410
15.464167	1410
15.465000	1412
15.465833	1408
15.466667	1408
15.467500	1415
15.468333	1411
15.469167	1409
15.470000	1418
15.470833	1414
15.471667	1412
15.472500	1413
15.473333	1411
15.474167	1412
15.475000	1413
15.475833	1414
15.476667	1411
15.477500	1412
15.478333	1416
15.479167	1422
15.480000	1420
15.480833	1415
15.481667	1416
15.482500	1412
15.483333	1418
15.484167	1421
15.485000	1417
15.485833	1418
15.486667	1415
15.487500	1417
15.488333	1412
15.489167	1413
15.490000	1411
15.490833	1413
15.491667	1416
15.492500	1419
15.493333	1414
15.494167	1409
15.495000	1414
15.495833	1415
15.496667	1417
15.497500	1418
15.498333	1425
15.499167	1419
15.500000	1421
15.500833	1427
15.501667	1419
15.502500	1424
15.503333	1427
15.504167	1418
15.505000	1417
15.505833	1421
15.506667	1419
15.507500	1422
15.508333	1416
15.509167	1418
15.510000	1421
15.510833	1418
15.511667	1413
15.512500	1417
15.513333	1420
15.514167	1419
15.515000	1416
15.515833	1418
15.516667	1410
15.517500	1417
15.518333	1411
15.519167	1410
15.520000	1418
15.520833	1422
15.521667	1415
15.522500	1414
15.523333	1420
15.524167	1419
15.525000	1425
15.525833	1418
15.526667	1419
15.527500	1415
15.528333	1416
15.529167	1414
15.530000	1412
15.530833	1413
15.531667	1409
15.532500	1405
15.533333	1413
15.534167	1402
15.535000	1407
15.535833	1406
15.536667	1405
15.537500	1405
15.538333	1408
15.539167	1413
15.540000	1409
15.540833	1410
15.541667	1406
15.542500	1402
15.543333	1409
15.544167	1411
15.545000	1399
15.545833	1406
15.546667	1407
15.547500	1408
15.548333	1407
15.549167	1406
15.550000	1402
15.550833	1403
15.551667	1399
15.552500	1401
15.553333	1394
15.554167	1393
15.555000	1397
15.555833	1392
15.556667	1390
15.557500	1392
15.558333	1390
15.559167	1385
15.560000	1392
15.560833	1392
15.561667	1386
15.562500	1386
15.563333	1390
15.564167	1385
15.565000	1387
15.565833	1386
15.566667	1388
15.567500	1384
15.568333	1385
15.569167	1381
15.570000	1382
15.570833	1385
15.571667	1380
15.572500	1381
15.573333	1378
15.574167	1380
15.575000	1371
15.575833	1376
15.576667	1368
15.577500	1366
15.578333	1365
15.579167	1366
15.580000	1362
15.580833	1365
15.581667	1358
15.582500	1353
15.583333	1357
15.584167	1344
15.585000	1343
15.585833	1350
15.586667	1348
15.587500	1349
15.588333	1344
15.589167	1349
15.590000	1342
15.590833	1334
15.591667	1334
15.592500	1332
15.593333	1332
15.594167	1337
15.595000	1334
15.595833	1329
15.596667	1327
15.597500	1327
15.598333	1329
15.599167	1327
15.600000	1324
15.600833	1319
15.601667	1315
15.602500	1310
15.603333	1316
15.604167	1318
15.605000	1311
15.605833	1315
15.606667	1313
15.607500	1312
15.608333	1303
15.609167	1300
15.610000	1301
15.610833	1307
15.611667	1304
15.612500	1305
15.613333	1293
15.614167	1297
15.615000	1294
15.615833	1293
15.616667	1295
15.617500	1294
15.618333	1292
15.619167	1289
15.620000	1291
15.620833	1288
15.621667	1281
15.622500	1281
15.623333	1286
15.624167	1277
15.625000	1281
15.625833	1278
15.626667	1272
15.627500	1278
15.628333	1273
15.629167	1271
15.630000	1269
15.630833	1275
15.631667	1268
15.632500	1266
15.633333	1261
15.634167	1263
15.635000	1258
15.635833	1263
15.636667	1264
15.637500	1265
15.638333	1268
15.639167	1259
15.640000	1265
15.640833	1257
15.641667	1251
15.642500	1245
15.643333	1243
15.644167	1248
15.645000	1253
15.645833	1250
15.646667	1245
15.647500	1243
15.648333	1247
15.649167	1239
15.650000	1243
15.650833	1242
15.651667	1245
15.652500	1241
15.653333	1245
15.654167	1243
15.655000	1240
15.655833	1240
15.656667	1247
15.657500	1244
15.658333	1243
15.659167	1245
15.660000	1245
15.660833	1249
15.661667	1243
15.662500	1242
15.663333	1248
15.664167	1239
15.665000	1245
15.665833	1243
15.666667	1239
15.667500	1240
15.668333	1238
15.669167	1245
15.670000	1234
15.670833	1235
15.671667	1235
15.672500	1228
15.673333	1240
15.674167	1232
15.675000	1236
15.675833	1231
15.676667	1231
15.677500	1231
15.678333	1232
15.679167	1234
15.680000	1227
15.680833	1231
15.681667	1228
15.682500	1231
15.683333	1233
15.684167	1232
15.685000	1231
15.685833	1232
15.686667	1227
15.687500	1228
15.688333	1229
15.689167	1231
15.690000	1230
15.690833	1236
15.691667	1230
15.692500	1231
15.693333	1231
15.694167	1230
15.695000	1232
15.695833	1235
15.696667	1230
15.697500	1238
15.698333	1238
15.699167	1235
15.700000	1241
15.700833	1240
15.701667	1236
15.702500	1240
15.703333	1242
15.704167	1238
15.705000	1237
15.705833	1239
15.706667	1236
15.707500	1234
15.708333	1237
15.709167	1242
15.710000	1244
15.710833	1248
15.711667	1250
15.712500	1244
15.713333	1243
15.714167	1242
15.715000	1246
15.715833	1243
15.716667	1244
15.717500	1243
15.718333	1244
15.719167	1241
15.720000	1238
15.720833	1244
15.721667	1246
15.722500	1248
15.723333	1242
15.724167	1244
15.725000	1244
15.725833	1246
15.726667	1240
15.727500	1246
15.728333	1256
15.729167	1255
15.730000	1250
15.730833	1256
15.731667	1252
15.732500	1254
15.733333	1259
15.734167	1255
15.735000	1257
15.735833	1262
15.736667	1259
15.737500	1257
15.738333	1255
15.739167	1253
15.740000	1261
15.740833	1256
15.741667	1252
15.742500	1259
15.743333	1263
15.744167	1254
15.745000	1255
15.745833	1264
15.746667	1261
15.747500	1265
15.748333	1266
15.749167	1265
15.750000	1266
15.750833	1267
15.751667	1263
15.752500	1273
15.753333	1270
15.754167	1267
15.755000	1269
15.755833	1270
15.756667	1267
15.757500	1272
15.758333	1275
15.759167	1276
15.760000	1278
15.760833	1281
15.761667	1275
15.762500	1276
15.763333	1278
15.764167	1271
15.765000	1278
15.765833	1277
15.766667	1287
15.767500	1282
15.768333	1278
15.769167	1275
15.770000	1281
15.770833	1289
15.771667	1283
15.772500	1288
15.773333	1287
15.774167	1288
15.775000	1294
15.775833	1292
15.776667	1294
15.777500	1291
15.778333	1294
15.779167	1296
15.780000	1298
15.780833	1305
15.781667	1303
15.782500	1301
15.783333	1303
15.784167	1299
15.785000	1299
15.785833	1298
15.786667	1299
15.787500	1300
15.788333	1305
15.789167	1304
15.790000	1302
15.790833	1313
15.791667	1313
15.792500	1312
15.793333	1313
15.794167	1309
15.795000	1311
15.795833	1320
15.796667	1316
15.797500	1318
15.798333	1326
15.799167	1322
15.800000	1324
15.800833	1327
15.801667	1327
15.802500	1325
15.803333	1330
15.804167	1333
15.805000	1336
15.805833	1331
15.806667	1330
15.807500	1330
15.808333	1328
15.809167	1333
15.810000	1333
15.810833	1332
15.811667	1335
15.812500	1330
15.813333	1336
15.814167	1333
15.815000	1334
15.815833	1342
15.816667	1337
15.817500	1342
15.818333	1345
15.819167	1344
15.820000	1346
15.820833	1349
15.821667	1352
15.822500	1352
15.823333	1360
15.824167	1361
15.825000	1360
15.825833	1360
15.826667	1358
15.827500	1362
15.828333	1363
15.829167	1359
15.830000	1360
15.830833	1359
15.831667	1354
15.832500	1355
15.833333	1361
15.834167	1355
15.835000	1362
15.835833	1369
15.836667	1362
15.837500	1362
15.838333	1366
15.839167	1362
15.840000	1363
15.840833	1365
15.841667	1370
15.842500	1373
15.843333	1368
15.844167	1379
15.845000	1377
15.845833	1379
15.846667	1373
15.847500	1377
15.848333	1385
15.849167	1389
15.850000	1384
15.850833	1395
15.851667	1391
15.852500	1387
15.853333	1394
15.854167	1390
15.855000	1395
15.855833	1400
15.856667	1401
15.857500	1413
15.858333	1404
15.859167	1396
15.860000	1401
15.860833	1398
15.861667	1401
15.862500	1402
15.863333	1415
15.864167	1409
15.865000	1408
15.865833	1419
15.866667	1413
15.867500	1420
15.868333	1422
15.869167	1419
15.870000	1419
15.870833	1422
15.871667	1424
15.872500	1429
15.873333	1434
15.874167	1429
15.875000	1436
15.875833	1436
15.876667	1436
15.877500	1440
15.878333	1441
15.879167	1441
15.880000	1441
15.880833	1442
15.881667	1444
15.882500	1453
15.883333	1451
15.884167	1453
15.885000	1455
15.885833	1462
15.886667	1460
15.887500	1463
15.888333	1462
15.889167	1456
15.890000	1464
15.890833	1463
15.891667	1463
15.892500	1471
15.893333	1476
15.894167	1472
15.895000	1479
15.895833	1476
15.896667	1477
15.897500	1477
15.898333	1486
15.899167	1482
15.900000	1488
15.900833	1489
15.901667	1486
15.902500	1492
15.903333	1489
15.904167	1497
15.905000	1499
15.905833	1504
15.906667	1501
15.907500	1498
15.908333	1502
15.909167	1503
15.910000	1505
15.910833	1507
15.911667	1508
15.912500	1508
15.913333	1513
15.914167	1512
15.915000	1512
15.915833	1524
15.916667	1527
15.917500	1522
15.918333	1528
15.919167	1522
15.920000	1532
15.920833	1528
15.921667	1527
15.922500	1529
15.923333	1534
15.924167	1537
15.925000	1534
15.925833	1539
15.926667	1534
15.927500	1534
15.928333	1547
15.929167	1536
15.930000	1535
15.930833	1550
15.931667	1544
15.932500	1544
15.933333	1546
15.934167	1547
15.935000	1548
15.935833	1552
15.936667	1548
15.937500	1549
15.938333	1554
15.939167	1557
15.940000	1559
15.940833	1559
15.941667	1562
15.942500	1565
15.943333	1565
15.944167	1565
15.945000	1562
15.945833	1557
15.946667	1562
15.947500	1564
15.948333	1569
15.949167	1559
15.950000	1560
15.950833	1563
15.951667	1559
15.952500	1561
15.953333	1567
15.954167	1567
15.955000	1567
15.955833	1568
15.956667	1565
15.957500	1569
15.958333	1573
15.959167	1579
15.960000	1579
15.960833	1574
15.961667	1582
15.962500	1591
15.963333	1589
15.964167	1583
15.965000	1587
15.965833	1592
15.966667	1589
15.967500	1591
15.968333	1598
15.969167	1588
15.970000	1592
15.970833	1603
15.971667	1590
15.972500	1598
15.973333	1593
15.974167	1599
15.975000	1593
15.975833	1597
15.976667	1590
15.977500	1596
15.978333	1596
15.979167	1596
15.980000	1599
15.980833	1601
15.981667	1603
15.982500	1601
15.983333	1605
15.984167	1606
15.985000	1611
15.985833	1608
15.986667	1611
15.987500	1619
15.988333	1619
15.989167	1616
15.990000	1619
15.990833	1620
15.991667	1627
15.992500	1622
15.993333	1627
15.994167	1624
15.995000	1626
15.995833	1626
15.996667	1620
15.997500	1624
15.998333	1629
15.999167	1630
16.000000	1629
16.000833	1628
16.001667	1636
16.002500	1626
16.003333	1632
16.004167	1638
16.005000	1637
16.005833	1639
16.006667	1635
16.007500	1636
16.008333	1645
16.009167	1642
16.010000	1647
16.010833	1652
16.011667	1648
16.012500	1647
16.013333	1656
16.014167	1649
16.015000	1646
16.015833	1649
16.016667	1648
16.017500	1644
16.018333	1656
16.019167	1651
16.020000	1656
16.020833	1658
16.021667	1653
16.022500	1657
16.023333	1663
16.024167	1652
16.025000	1655
16.025833	1659
16.026667	1654
16.027500	1657
16.028333	1661
16.029167	1658
16.030000	1657
16.030833	1661
16.031667	1661
16.032500	1660
16.033333	1668
16.034167	1666
16.035000	1677
16.035833	1673
16.036667	1675
16.037500	1671
16.038333	1670
16.039167	1663
16.040000	1664
16.040833	1668
16.041667	1661
16.042500	1669
16.043333	1666
16.044167	1673
16.045000	1670
16.045833	1677
16.046667	1672
16.047500	1667
16.048333	1668
16.049167	1661
16.050000	1673
16.050833	1671
16.051667	1670
16.052500	1665
16.053333	1664
16.054167	1665
16.055000	1667
16.055833	1668
16.056667	1669
16.057500	1673
16.058333	1679
16.059167	1674
16.060000	1678
16.060833	1671
16.061667	1671
16.062500	1672
16.063333	1673
16.064167	1671
16.065000	1671
16.065833	1669
16.066667	1673
16.067500	1665
16.068333	1673
16.069167	1670
16.070000	1672
16.070833	1676
16.071667	1675
16.072500	1670
16.073333	1669
16.074167	1676
16.075000	1670
16.075833	1669
16.076667	1670
16.077500	1671
16.078333	1671
16.079167	1668
16.080000	1668
16.080833	1677
16.081667	1679
16.082500	1673
16.083333	1671
16.084167	1672
16.085000	1669
16.085833	1678
16.086667	1672
16.087500	1671
16.088333	1672
16.089167	1675
16.090000	1667
16.090833	1672
16.091667	1666
16.092500	1664
16.093333	1666
16.094167	1664
16.095000	1662
16.095833	1664
16.096667	1661
16.097500	1667
16.098333	1667
16.099167	1667
16.100000	1664
16.100833	1665
16.101667	1664
16.102500	1669
16.103333	1667
16.104167	1665
16.105000	1674
16.105833	1675
16.106667	1667
16.107500	1669
16.108333	1673
16.109167	1662
16.110000	1664
16.110833	1668
16.111667	1660
16.112500	1664
16.113333	1666
16.114167	1666
16.115000	1668
16.115833	1669
16.116667	1662
16.117500	1664
16.118333	1663
16.119167	1660
16.120000	1662
16.120833	1662
16.121667	1664
16.122500	1666
16.123333	1668
16.124167	1660
16.125000	1663
16.125833	1658
16.126667	1663
16.127500	1666
16.128333	1671
16.129167	1671
16.130000	1676
16.130833	1678
16.131667	1664
16.132500	1676
16.133333	1678
16.134167	1672
16.135000	1674
16.135833	1672
16.136667	1674
16.137500	1675
16.138333	1672
16.139167	1669
16.140000	1670
16.140833	1674
16.141667	1670
16.142500	1675
16.143333	1669
16.144167	1677
16.145000	1671
16.145833	1675
16.146667	1675
16.147500	1677
16.148333	1685
16.149167	1680
16.150000	1678
16.150833	1683
16.151667	1680
16.152500	1680
16.153333	1685
16.154167	1684
16.155000	1679
16.155833	1680
16.156667	1681
16.157500	1684
16.158333	1686
16.159167	1694
16.160000	1681
16.160833	1688
16.161667	1687
16.162500	1688
16.163333	1682
16.164167	1683
16.165000	1693
16.165833	1692
16.166667	1694
16.167500	1699
16.168333	1698
16.169167	1704
16.170000	1697
16.170833	1695
16.171667	1694
16.172500	1700
16.173333	1708
16.174167	1703
16.175000	1702
16.175833	1703
16.176667	1703
16.177500	1704
16.178333	1708
16.179167	1705
16.180000	1708
16.180833	1704
16.181667	1701
16.182500	1707
16.183333	1710
16.184167	1715
16.185000	1715
16.185833	1710
16.186667	1712
16.187500	1712
16.188333	1716
16.189167	1717
16.190000	1720
16.190833	1721
16.191667	1720
16.192500	1719
16.193333	1717
16.194167	1717
16.195000	1728
16.195833	1727
16.196667	1726
16.197500	1729
16.198333	1731
16.199167	1736
16.200000	1730
16.200833	1736
16.201667	1743
16.202500	1737
16.203333	1744
16.204167	1741
16.205000	1741
16.205833	1742
16.206667	1740
16.207500	1744
16.208333	1743
16.209167	1743
16.210000	1747
16.210833	1749
16.211667	1746
16.212500	1755
16.213333	1759
16.214167	1755
16.215000	1754
16.215833	1754
16.216667	1757
16.217500	1755
16.218333	1763
16.219167	1760
16.220000	1758
16.220833	1763
16.221667	1760
16.222500	1768
16.223333	1766
16.224167	1769
16.225000	1767
16.225833	1769
16.226667	1761
16.227500	1766
16.228333	1773
16.229167	1772
16.230000	1777
16.230833	1779
16.231667	1776
16.232500	1775
16.233333	1779
16.234167	1776
16.235000	1778
16.235833	1778
16.236667	1781
16.237500	1781
16.238333	1794
16.239167	1784
16.240000	1792
16.240833	1794
16.241667	1791
16.242500	1782
16.243333	1794
16.244167	1794
16.245000	1790
16.245833	1797
16.246667	1802
16.247500	1793
16.248333	1793
16.249167	1791
16.250000	1798
16.250833	1797
16.251667	1799
16.252500	1803
16.253333	1798
16.254167	1802
16.255000	1806
16.255833	1799
16.256667	1803
16.257500	1801
16.258333	1811
16.259167	1811
16.260000	1814
16.260833	1817
16.261667	1814
16.262500	1814
16.263333	1821
16.264167	1809
16.265000	1825
16.265833	1822
16.266667	1815
16.267500	1822
16.268333	1823
16.269167	1818
16.270000	1822
16.270833	1824
16.271667	1821
16.272500	1821
16.273333	1825
16.274167	1824
16.275000	1823
16.275833	1828
16.276667	1825
16.277500	1823
16.278333	1830
16.279167	1823
16.280000	1821
16.280833	1821
16.281667	1824
16.282500	1819
16.283333	1822
16.284167	1821
16.285000	1826
16.285833	1826
16.286667	1822
16.287500	1822
16.288333	1825
16.289167	1826
16.290000	1826
16.290833	1830
16.291667	1832
16.292500	1831
16.293333	1837
16.294167	1835
16.295000	1835
16.295833	1837
16.296667	1833
16.297500	1836
16.298333	1833
16.299167	1829
16.300000	1832
16.300833	1826
16.301667	1830
16.302500	1827
16.303333	1827
16.304167	1818
16.305000	1827
16.305833	1827
16.306667	1820
16.307500	1825
16.308333	1829
16.309167	1834
16.310000	1835
16.310833	1831
16.311667	1838
16.312500	1829
16.313333	1831
16.314167	1833
16.315000	1835
16.315833	1841
16.316667	1838
16.317500	1832
16.318333	1832
16.319167	1827
16.320000	1825
16.320833	1832
16.321667	1833
16.322500	1831
16.323333	1835
16.324167	1831
16.325000	1830
16.325833	1831
16.326667	1826
16.327500	1823
16.328333	1825
16.329167	1823
16.330000	1823
16.330833	1824
16.331667	1825
16.332500	1818
16.333333	1825
16.334167	1830
16.335000	1830
16.335833	1833
16.336667	1825
16.337500	1824
16.338333	1828
16.339167	1826
16.340000	1832
16.340833	1829
16.341667	1827
16.342500	1831
16.343333	1835
16.344167	1831
16.345000	1834
16.345833	1835
16.346667	1829
16.347500	1833
16.348333	1836
16.349167	1830
16.350000	1831
16.350833	1837
16.351667	1829
16.352500	1832
16.353333	1838
16.354167	1836
16.355000	1837
16.355833	1843
16.356667	1831
16.357500	1836
